id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month
21284157,New Hotel Style Apartment in Tokyo #102,111043861,M-1 Tokyo,,Ota Ku,35.5594,139.7076,Entire home/apt,6026,3,26,2019-06-14,1.43
21288302,新装修房!东京三大商业区Ikebukuro 池袋站东口步行5分钟电梯套房 有家的感觉的公寓房间,121592856,Fanny,,Toshima Ku,35.73256,139.71536,Entire home/apt,6994,30,37,2019-05-10,1.81
21290051,Licenced/3BDR/137㎡/25people/FreeParking/Haneda15m,63598456,Spring,,Ota Ku,35.54076,139.7078,Entire home/apt,12051,1,24,2019-06-03,1.3
21299212,New Hotel Style Apartment in Tokyo #302,111043861,M-1 Tokyo,,Ota Ku,35.55977,139.708,Entire home/apt,6026,3,28,2019-06-10,1.55
21299688,New Hotel Style Apartment in Tokyo #305,111043861,M-1 Tokyo,,Ota Ku,35.56038,139.7072,Entire home/apt,6026,3,22,2019-06-08,1.24
21299841,Asakusa Sta. 2min walk/3F/NewlyRenovated/FreeWifi,154141262,Scud,,Taito Ku,35.71188,139.79667,Entire home/apt,10007,1,60,2019-06-18,3.21
21300334,3 minutes from Yamanote line Tabata free WIFI,44066901,Yuqian,,Kita Ku,35.74006,139.76221999999999,Entire home/apt,10007,1,4,2019-05-28,0.21
21301225,New Hotel Style Apartment in Tokyo #306,111043861,M-1 Tokyo,,Ota Ku,35.56007,139.70745,Entire home/apt,6026,3,34,2019-06-04,1.82
21312831,SHINJUKU OKUBO SHINOKUBO GREEN HOUSE 101 新宿大久保民宿,115144847,Kaen,,Shinjuku Ku,35.70015,139.69547,Entire home/apt,12805,1,81,2019-06-12,3.97
21315140,"Enjoy El Monte's RV(Motorhome) in Tokyo, Japan",150053778,El Monte RV,,Ota Ku,35.55268,139.73701,Entire home/apt,20014,1,0,,
21318399,10mins to SHINJUKU! LARGEST Riverside Apt. #Luxury,13113365,Lee,,Nakano Ku,35.69262,139.67583,Entire home/apt,6456,1,0,,
21326066,"Enjoy El Monte's RV(Motorhome) in Tokyo, Japan",150053778,El Monte RV,,Meguro Ku,35.6205,139.68518999999998,Entire home/apt,20014,1,0,,
21326163,"Enjoy El Monte`s RV(Motorhome) in Tokyo, Japan",150053778,El Monte RV,,Fuchu Shi,35.67366,139.47966,Entire home/apt,20014,1,0,,
21329446,Completely private room! In the heart of Tokyo!,149412971,Shunsei,,Shinjuku Ku,35.6943,139.73386000000002,Private room,7532,2,28,2019-06-10,1.86
21329472,Completely private room! In the heart of Tokyo!,149412971,Shunsei,,Shinjuku Ku,35.69308,139.73556000000002,Private room,7532,2,30,2019-06-10,1.55
21329650,【風】Stay SAKURA Asakusa Townhouse✿,150347035,Genki,,Taito Ku,35.72208,139.79639,Entire home/apt,20014,1,0,,
21329669,Completely private room! In the heart of Tokyo!,149412971,Shunsei,,Shinjuku Ku,35.69321,139.73555,Private room,7532,2,25,2019-05-28,1.38
21329689,Completely private room! In the heart of Tokyo!,149412971,Shunsei,,Shinjuku Ku,35.69287,139.73427,Private room,7532,2,39,2019-06-17,2.11
21331390,【月】Stay SAKURA Asakusa Townhouse✿,150347035,Genki,,Taito Ku,35.7221,139.79602,Entire home/apt,20014,1,0,,
21333413,新宿9分 4个卧室 2个浴室 2个卫生间 大家族欢迎,46122442,Yamato,,Nakano Ku,35.7185,139.67177,Entire home/apt,24963,1,7,2019-06-01,0.63
21346714,2F浅草へ東京ｽｶｲﾂﾘｰへも徒歩で行ける貸切民宿,152679338,小雪,,Sumida Ku,35.7147,139.80626,Private room,37983,1,23,2019-06-05,1.64
21347005,Stylish designers house in safe Tokyo. 緑薫るﾃﾞｻﾞｲﾅｰﾊｳｽ,130564429,Minori,,Setagaya Ku,35.6604,139.6449,Private room,4950,2,46,2019-06-17,3.01
21348052,Shimokitazawa Popular Room in shopping area.,154517762,Mary,,Setagaya Ku,35.663579999999996,139.66672,Entire home/apt,5810,1,102,2019-06-19,5.03
21348083,Center of Tokyo!5 minutes walk to the station htl2,152902783,Tailong,,Shinjuku Ku,35.70185,139.7023,Entire home/apt,34970,2,15,2019-06-10,0.77
21352072,Tokyo Max4ppl IkebukuroStation 5min东京市中心2床4人池袋站5分钟,151872685,黄,,Toshima Ku,35.72542,139.71681999999998,Entire home/apt,11513,1,17,2019-06-16,0.95
21353402,Traditional Japanese Room Nearby a Valley - 渓谷の隠れ家,59835166,Kazuya,,Okutama Machi,35.8122,139.13098,Private room,7317,1,24,2019-06-15,1.24
21361417,"樱花苑旅馆3,Akihabara,JapaneseStyle,SAKURA GARDEN HOTEL",134662329,Steve,,Chiyoda Ku,35.69656,139.78262,Entire home/apt,16033,2,3,2018-09-20,0.17
21370813,Completely private room! In the heart of Tokyo!,149412971,Shunsei,,Shinjuku Ku,35.69308,139.73488999999998,Private room,7532,2,28,2019-06-16,1.39
21370816,Completely private room! In the heart of Tokyo!,149412971,Shunsei,,Shinjuku Ku,35.694790000000005,139.73471,Private room,7532,2,24,2019-05-29,1.18
21371540,"Enjoy El Monte's RV(Motorhome) in Tokyo, Japan",150053778,El Monte RV,,Koto Ku,35.65889,139.81798,Entire home/apt,20014,1,1,2018-09-24,0.11
21371682,【蝶】Stay SAKURA Asakusa Townhouse✿,150347035,Genki,,Taito Ku,35.72278,139.7969,Entire home/apt,20014,1,0,,
21371749,【華】Stay SAKURA Asakusa Townhouse✿,150347035,Genki,,Taito Ku,35.72139,139.79471999999998,Entire home/apt,20014,1,0,,
21376755,New Open!Ueno 3min! Akihabara 6min! 3 Story House!,154809124,Ken,,Arakawa Ku,35.732820000000004,139.77846,Entire home/apt,34970,2,77,2019-06-12,3.86
21389274,SP!Max 15Pax!!5Separate Units/NearSta/OTSUKA_T16,57988982,Takuma,,Toshima Ku,35.73101,139.72665,Entire home/apt,62409,2,10,2019-05-16,0.59
21390818,wifi有り､池袋ｴﾘｱ､ﾄﾞﾝｷﾎｰﾃ近い､ｱﾒﾆﾃｨ充実な部屋､ikebukuroST 25min,55852804,Kanju,,Itabashi Ku,35.74232,139.70581,Entire home/apt,3766,30,5,2019-06-26,0.33
21393261,★New Open★4 minutes walk to Higashiazuma&16 pax,142189942,Sozo,,Sumida Ku,35.70834,139.82826,Entire home/apt,17969,1,48,2019-06-21,2.45
21399943,Whole house rent!!KOKORO  HOUSE TOKYO !pocket WiFi,51037966,Takeshi,,Koto Ku,35.691340000000004,139.82173999999998,Entire home/apt,14957,1,60,2019-06-23,3.08
21413903,Hostel just 1 min from Sta. /En suite Family room,149350658,K'S House Tokyo,,Taito Ku,35.704209999999996,139.79338,Private room,15172,1,0,,
21414741,COZY APT in SHINJUKU AREA! ROOM B,50788113,Shotaro,,Nakano Ku,35.68786,139.67391999999998,Entire home/apt,6994,31,4,2019-03-25,0.43
21415100,"新宿駅から26分､京王線多磨霊園歩1分,まるまる貸し切り,portable wi-fi",148038108,岡本,,Fuchu Shi,35.66581,139.5053,Entire home/apt,14957,1,98,2019-06-26,5.05
21415485,5mins from JR Oji!! Family room for 4 people!,153460823,HopStepInn,,Kita Ku,35.756209999999996,139.73872,Private room,13988,1,20,2019-05-11,1.6
21416838,[IBASHO]Max7ppl/6mins from Shibuya sta/Elevator 3F,135750902,Ken & Masaya,,Shibuya Ku,35.653909999999996,139.70432,Entire home/apt,12159,2,107,2019-05-20,5.39
21416965,The Oak C1- New @ Roppongi/Azabu Juban ﾏﾝｽﾘｰﾏﾝｼｮﾝ,10820918,Mat,,Minato Ku,35.65205,139.73168,Entire home/apt,9254,29,2,2018-12-27,0.11
21418133,"Asakusa 3 LDDKK 85sqm Best for family, big group!",104446524,Shoko,,Taito Ku,35.727779999999996,139.78978,Entire home/apt,27438,1,27,2019-06-02,1.55
21419486,Hostel just 1 min from Sta. / Female dorm,149350658,K'S House Tokyo,,Taito Ku,35.70547,139.7932,Shared room,3551,1,3,2018-08-24,0.23
21419488,Hostel just 1 min from Sta. / Budget single room,149350658,K'S House Tokyo,,Taito Ku,35.70588,139.79283999999998,Private room,4627,1,9,2019-04-11,0.49
21419490,Hostel just 1 min from Sta. / Basic Twin room,149350658,K'S House Tokyo,,Taito Ku,35.70606,139.79278,Private room,7855,1,6,2018-08-13,0.48
21419649,Hostel just 1 min from Sta. / Basic 6 bed private,149350658,K'S House Tokyo,,Taito Ku,35.70561,139.79156,Private room,20659,1,5,2019-03-21,0.47
21419990,Hostel just 1 min from Sta.  Budget Quadrupl room,149350658,K'S House Tokyo,,Taito Ku,35.70558,139.79124,Private room,14957,1,9,2019-02-17,0.75
21420002,Hostel just 1 min from Sta. / Budget Twin,149350658,K'S House Tokyo,,Taito Ku,35.70612,139.79173,Private room,7317,1,9,2019-05-04,0.74
21420251,Hostel just 1 min from Sta. / Basic Triple room,149350658,K'S House Tokyo,,Taito Ku,35.70608,139.79272,Private room,10007,1,3,2019-06-09,0.29
21429121,5mins from JR Oji! Family room for 4 people,153460823,HopStepInn,,Kita Ku,35.7557,139.73905,Private room,13020,1,13,2019-04-17,1.05
21429303,5mins from JR Oji ! Twin room! Free wifi!,153460823,HopStepInn,,Kita Ku,35.75656,139.73713999999998,Private room,8931,1,29,2019-06-17,2.43
21429440,5mins from JR Oji !!!Shared kitchen! Free wifi!!,153460823,HopStepInn,,Kita Ku,35.75635,139.73709,Private room,7962,1,29,2019-06-14,2.27
21429469,【独栋楼里的独立房间】地点靠近迪斯尼乐园^_^  (有经营许可证),105449773,磊 Ray,,Edogawa Ku,35.668479999999995,139.86632,Private room,2582,1,104,2019-06-20,5.15
21430334,New house in shinjuku/free wifi/ 3 min to sta.,50251074,Jun,,Shibuya Ku,35.69109,139.68326000000002,Entire home/apt,139989,1,78,2018-12-18,4.26
21430419,Hostel just 1 min from Sta.  4 bed mixed dorm,149350658,K'S House Tokyo,,Taito Ku,35.70537,139.79182,Shared room,3551,1,1,2018-08-05,0.09
21430449,5mins from JR Oji !! Shared kitchen!! Free wifi!!,153460823,HopStepInn,,Kita Ku,35.7571,139.73927,Private room,20982,1,0,,
21430569,12A new house in Shinjuku Free Wifi  3 min to sta.,50251074,Jun,,Shinjuku Ku,35.69138,139.68437,Entire home/apt,13988,2,72,2019-06-10,3.64
21430570,New Hotel Style Apartment for a Carefree Stay #303,111043861,M-1 Tokyo,,Ota Ku,35.577420000000004,139.70028,Entire home/apt,5165,3,23,2019-06-12,1.29
21430664,2 Bedroom with IPad★6mins Shinjuku Sta.#4A,68328352,Midori,,Shinjuku Ku,35.7037,139.69419,Entire home/apt,6456,2,42,2019-06-06,2.9
21430668,A new house in Shinjuku Free Wifi  3 min to sta.,50251074,Jun,,Nakano Ku,35.69123,139.68268,Entire home/apt,13988,2,62,2019-04-09,3.07
21430732,A new house in Shinjuku Free wifi 2 min to sta.,50251074,Jun,,Shibuya Ku,35.691179999999996,139.68288,Entire home/apt,13988,1,70,2018-12-24,3.46
21430835,A new house in Shinjuku 新築ﾃﾞｻﾞｲﾅｰｽﾞﾏﾝｼｮﾝwifi無料,50251074,Jun,,Shibuya Ku,35.69025,139.68311,Entire home/apt,13988,1,60,2019-01-19,2.97
21430932,A new house in Shinjuku/Free Wifi/ Great access,50251074,Jun,,Shinjuku Ku,35.691359999999996,139.68423,Entire home/apt,13988,1,62,2018-12-24,3.06
21430997,Great Access/Shinjuku Area/ Free wifi,50251074,Jun,,Shibuya Ku,35.69036,139.68283,Entire home/apt,13988,1,62,2018-12-26,3.21
21431052,33New house in Shinjuku/ Great Access/ Free Wifi,50251074,Jun,,Shibuya Ku,35.6903,139.68278999999998,Entire home/apt,24963,1,60,2019-04-11,3.11
21431211,Great View & access Free Wifi house in Shinjuku,50251074,Jun,,Shibuya Ku,35.69104,139.68335,Entire home/apt,13988,1,58,2019-04-12,2.86
21431263,43Great Access/ Shinjuku/ Free wifi/ new house,50251074,Jun,,Nakano Ku,35.69146,139.68308000000002,Entire home/apt,24963,2,56,2019-06-24,3.05
21431438,Long term◎/15min to Shinjuku/ Free Wi-Fi/ Max 7ppl,13331085,Akiko,,Suginami Ku,35.70557,139.61388,Entire home/apt,7532,31,33,2018-06-12,1.62
21432818,Hostel just 1 min from Sta. / 6 bed mixed dorm,149350658,K'S House Tokyo,,Taito Ku,35.70418,139.79106000000002,Shared room,3228,1,22,2019-05-04,1.17
21439448,Long term◎/Free Wi-Fi/ Near Shinjuku! (7 ppl),13331085,Akiko,,Suginami Ku,35.70384,139.61171000000002,Entire home/apt,7532,31,29,2018-08-03,1.42
21439463,Long term◎/Near Shinjuku! Free Wi-Fi/Max 7 ppl,13331085,Akiko,,Suginami Ku,35.7057,139.61319,Entire home/apt,7532,31,35,2018-07-30,1.72
21440794,kyoung  house1 (If you want more relaxing),155498326,Kyoung,,Mitaka Shi,35.67216,139.5319,Private room,3981,1,57,2019-06-02,2.88
21442255,【Private】Japanese house FREE WIFI English/中文OK,155381311,Aiko,,Nerima Ku,35.76636,139.6332,Entire home/apt,24963,1,10,2018-12-23,0.55
21450574,DoMo A 401 Nishi Shinjuku/walk 4 mins,30324135,DoMo,,Shinjuku Ku,35.69699,139.69601,Entire home/apt,11513,1,38,2019-06-01,2.08
21452317,[IBASHO]Max7ppl/6mins from Shibuya sta/Elevator 4F,135750902,Ken & Masaya,,Shibuya Ku,35.65446,139.70415,Entire home/apt,12051,2,95,2019-06-08,4.75
21464795,*NEW* 'Rooms' shinbashi/ 7~8Min Sta',155858313,Insik,,Minato Ku,35.66172,139.75537,Entire home/apt,13235,2,52,2019-06-20,3.18
21465845,【Male/Female mixed domitory 4beds】No meals/10 min on foot from Ueno Station,148478573,∧ Hoste Ueno,,Taito Ku,35.71243,139.784,Shared room,3551,1,7,2019-05-30,0.37
21469204,Secretbase@BestlocationAsakusa near Sta. FreeWIFI,12720526,Kazuhiro,,Sumida Ku,35.70235,139.79746,Private room,4950,1,77,2019-06-23,4.25
21477414,Freshly Renovated 1BR in Hiroo / Ebisu area,94302731,Housing Japan,,Shibuya Ku,35.64784,139.71743999999998,Entire home/apt,11621,30,4,2018-12-22,0.21
21478400,(洋室2人) 最寄駅2駅~徒歩6分 浅草/上野/秋葉原/銀座 /表参道/渋谷,39969626,Jun .  Yuna,,Adachi Ku,35.779270000000004,139.77184,Private room,9039,2,15,2019-02-08,1.03
21479768,距离新宿4分钟   欢迎您到我美丽的家来体验日本住文化,122297368,麗,,Nakano Ku,35.69154,139.68101000000001,Entire home/apt,24963,1,79,2019-06-18,4.17
21480680,【Dandelion】JR Otsuka 5min walk#GreatAccess#3ppl,27335625,Chihiro,,Toshima Ku,35.7272,139.72724,Entire home/apt,10007,1,35,2019-05-16,1.81
21481289,【Camellia】JR Otsuka 5min walk Cozy room #6ppl,27335625,Chihiro,,Toshima Ku,35.72705,139.7279,Entire home/apt,16033,1,44,2019-05-27,2.28
21481548,【Peony Room】Japanese Style !12 people!JR Yamanote,27335625,Chihiro,,Toshima Ku,35.7281,139.72918,Entire home/apt,30021,2,51,2019-06-16,2.72
21485742,3BR House at Ikebukuro★3min from station★Free-Wifi,31734605,KS Home,,Toshima Ku,35.732659999999996,139.70029,Entire home/apt,21951,1,35,2019-05-21,2.13
21489349,4min from sta! 3PP/FreePocketWifi,150931532,Akira,,Shibuya Ku,35.687509999999996,139.68126,Entire home/apt,9792,1,17,2019-05-24,0.85
21492027,CITAN Hostel Deluxe Twin beds room,156118499,Citan,,Chuo Ku,35.69084,139.78251,Private room,10975,1,1,2018-08-14,0.09
21498048,Green & Lush Shinjuku Biz Friendly Home,156008533,Ryan & Friends,,Shinjuku Ku,35.68849,139.7093,Entire home/apt,14526,2,45,2019-06-01,2.3
21504641,Adorable Shinjuku Gyoenmae Parkside Home,156008533,Ryan & Friends,,Shinjuku Ku,35.69076,139.70944,Entire home/apt,14526,2,45,2019-06-16,2.32
21504768,Hostel just 1 min from Sta. / Budget Double,149350658,K'S House Tokyo,,Taito Ku,35.70534,139.79288,Private room,7317,1,6,2019-05-18,0.5
21504939,Hostel just 1 min from Sta. / 8 bed mixed dorm,149350658,K'S House Tokyo,,Taito Ku,35.70555,139.79263,Shared room,2905,1,3,2019-02-10,0.25
21505156,Charming & Comfortable in Shinjuku Gyoenmae,156008533,Ryan & Friends,,Shinjuku Ku,35.688629999999996,139.71128000000002,Entire home/apt,14526,2,33,2019-06-02,1.94
21505224,Trendy Biz Friendly Flat in Shinjuku Gyoenmae,156008533,Ryan & Friends,,Shinjuku Ku,35.69018,139.71066000000002,Entire home/apt,14526,2,37,2019-06-17,1.92
21505302,Sunny Shinjuku Biz Friendly Apartment,156008533,Ryan & Friends,,Shinjuku Ku,35.6886,139.71063999999998,Entire home/apt,14526,2,55,2019-06-23,2.82
21505477,Calm & Serene Shinjuku Parkside Apartment,156008533,Ryan & Friends,,Shinjuku Ku,35.69005,139.70971,Entire home/apt,14526,2,53,2019-05-27,2.75
21505529,Sweet & Simple Shinjuku Parkside Home,156008533,Ryan & Friends,,Shinjuku Ku,35.68864,139.7091,Entire home/apt,14526,2,41,2019-06-12,2.1
21505572,Cool & Convenient Shinjuku Parkside Home,156008533,Ryan & Friends,,Shinjuku Ku,35.68882,139.70936,Entire home/apt,14526,2,65,2019-06-20,3.33
21505623,Shinjuku's Finest: Modern Biz Friendly Home,156008533,Ryan & Friends,,Shinjuku Ku,35.68858,139.71112,Entire home/apt,14526,2,61,2019-06-02,3.13
21505676,Sophisticated Shinjuku: Biz Travel Friendly,156008533,Ryan & Friends,,Shinjuku Ku,35.68848,139.71121000000002,Entire home/apt,14526,2,55,2019-06-24,2.76
21505730,Modern Elegance in Shinjuku Gyoenmae,156008533,Ryan & Friends,,Shinjuku Ku,35.69012,139.71084,Entire home/apt,14526,2,52,2019-06-22,2.67
21518692,NEW!!Kameari 3mins station. Free wi-fi/Bread/water,156376609,Mitue,,Katsushika Ku,35.76764,139.84631000000002,Entire home/apt,5810,1,69,2019-06-21,3.47
21519997,C东京池袋站4分钟!新宿8分钟!301整栋楼适合多个家庭团体､超大温馨房间!给您快乐!免费存放行李箱,154507729,福艷,,Toshima Ku,35.734159999999996,139.71016,Entire home/apt,17969,2,46,2019-06-23,2.31
21520020,"6 mins to Ueno, Narita45min,Shinjuku20min,110㎡",156391995,Toyoharu,,Arakawa Ku,35.73618,139.773,Entire home/apt,20014,2,43,2019-06-20,2.3
21520051,"D东京池袋站步行4分钟!新宿8分钟!302整栋楼适合多个家庭和团体!繁华安静地段,免费存放行李箱!",154507729,福艷,,Toshima Ku,35.73636,139.7111,Entire home/apt,17969,2,38,2019-06-10,2.08
21520095,"A东京池袋站4分钟,新宿8分钟401房!整栋楼适合多个家庭和团体､温馨超大的独立房间,免费存放行李箱",154507729,福艷,,Toshima Ku,35.734809999999996,139.71251,Entire home/apt,17969,2,33,2019-06-18,1.66
21520117,B东京池袋车站步行4分!新宿8分钟!402整栋楼适合多个家庭与团体!超大温馨的房间!免费存放行李箱,154507729,福艷,,Toshima Ku,35.73636,139.71217,Private room,17969,2,47,2019-06-18,2.44
21520808,New Style Cost-Performance Apartment in Tokyo #101,111043861,M-1 Tokyo,,Ota Ku,35.56671,139.69753,Entire home/apt,6026,3,20,2019-06-04,1.24
21523314,"602Ueno, 5 minutes, Narita Airport, 50 minutes",93239661,Apple,,Bunkyo Ku,35.70753,139.76859,Entire home/apt,6886,1,104,2019-04-20,5.2
21540079,Comfortable Room! 6 min walk to Shibuya sta! AS540,156272891,Masa&Hiro,,Shibuya Ku,35.654,139.70401999999999,Entire home/apt,6994,2,39,2019-06-17,1.98
21542585,Bunk Bed in Mixed Dormitory @BUNKA HOSTEL TOKYO,139560841,Bunka Hostel Tokyo,,Taito Ku,35.711209999999994,139.7929,Shared room,4950,1,38,2019-06-02,2.0
21545219,Bunk Bed in Female Dormitory @BUNKA HOSTEL TOKYO,139560841,Bunka Hostel Tokyo,,Taito Ku,35.71298,139.79398999999998,Shared room,4950,1,19,2019-05-17,1.02
21546470,Relaxing&near Shinjuku/Shibuya#205,43751877,Masami,,Shibuya Ku,35.67986,139.67798,Entire home/apt,13020,2,89,2019-06-23,4.46
21552292,"Good access to Ueno,Asakusa,Ginza. max4p.Free WiFi",156367707,Nao,,Taito Ku,35.72331,139.78292,Entire home/apt,24963,1,54,2019-06-02,2.95
21552939,Single Bed in Mixed Dormitory @BUNKA HOSTEL TOKYO,139560841,Bunka Hostel Tokyo,,Taito Ku,35.71162,139.79442,Shared room,7962,1,4,2019-01-30,0.22
21557286,6min￫Shinjuku Fun Live Music. Street Shopping Area,52363549,Takuto,,Suginami Ku,35.703790000000005,139.65165,Entire home/apt,9039,1,45,2019-06-08,2.25
21571273,Yuki (Mixed Dormitory) - Yadoya Guesthouse Orange,155341297,Yadoya,,Nakano Ku,35.70605,139.66884,Shared room,2475,1,9,2019-04-21,0.63
21571685,Choucho (Female Dormitory) - Yadoya Orange,155341297,Yadoya,,Nakano Ku,35.707390000000004,139.66828999999998,Shared room,2798,1,6,2019-03-10,0.41
21572899,NewOpen!Max7Pax/Yoyogi Great access/Freewif#4AA04,59369054,Akio,,Shibuya Ku,35.681090000000005,139.69803000000002,Entire home/apt,21520,2,52,2019-06-01,2.68
21574354,"一室貸切｡西武新宿線花小金井駅徒歩2分,新宿25分,JR日暮里40分,Wi-Fi有,1階",136428063,桜花小道SAKURA Komichi,,Kodaira Shi,35.72573,139.51117,Entire home/apt,5165,4,31,2019-06-24,1.79
21581225,"2 min walk to Komagome Sta, 4ppl superior apart",97958809,尚子,,Toshima Ku,35.73791,139.74833,Entire home/apt,9469,1,50,2019-05-27,2.6
21581868,★SALE JULY★Bed&Stay 13 min to Shinjuku by train,156392873,Bed&Stay,,Nakano Ku,35.717859999999995,139.65388000000002,Entire home/apt,34970,3,25,2019-06-20,1.34
21582075,"东京池袋的家,一室一厅,池袋站C1出口五分｡要町站4分",43826309,Momo,,Toshima Ku,35.73162,139.70479,Entire home/apt,16463,3,4,2019-04-03,0.66
21584087,607EarlyCheckin/Towel=#pplxNight/ShinjukuShinOkubo,156974435,Takahashi,,Shinjuku Ku,35.697340000000004,139.70288,Entire home/apt,12051,1,94,2019-06-17,4.76
21584866,"池袋3Bedroom80平米,两套独立卫浴,池袋C1出口五分,要町站4分,直达新宿5分,最大10人",43826309,Momo,,Toshima Ku,35.73483,139.70285,Entire home/apt,27976,2,36,2019-04-17,1.97
21584937,"The Ark B1 37spm-New @Yotsuya, Shinjukuﾏﾝｽﾘｰﾏﾝｼｮﾝ",10820918,Mat,,Shinjuku Ku,35.68892,139.71902,Entire home/apt,9361,29,5,2018-10-17,0.27
21585462,SP!Max 10Pax!!3Separate Units/NearSta/OTSUKA_T17,57988982,Takuma,,Toshima Ku,35.73085,139.72749,Entire home/apt,48421,2,4,2018-12-31,0.3
21589448,车站只需3分钟 美国NO.1床 舒适温馨 新宿15分钟  浅草寺30分新别墅 安静小区 大型收纳,145932895,So,,Nakano Ku,35.722640000000006,139.64813999999998,Private room,3981,1,54,2019-06-24,4.26
21589852,Nostalgic JP Room/Jp old furniture   /Jp painting,95339783,Sangjo,,Taito Ku,35.72826,139.79396,Private room,20014,1,35,2019-06-14,1.91
21590009,Secretbase@Best location ASAKUSA near Sta FreeWIFI,12720526,Kazuhiro,,Sumida Ku,35.70263,139.79696,Shared room,2044,1,79,2019-06-23,4.09
21590435,304Newly-Built★50㎡★日本式Serviced Residencial Hotel #,152808713,悠,,Sumida Ku,35.71454,139.80937,Private room,20014,1,46,2019-05-24,3.04
